0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.452183902263641357e-01
2.000000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,3.925367593765258789e-01
5.000000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,4.701583087444305420e-01
1.000000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,5.392687320709228516e-01
1.500000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,6.083939671516418457e-01
3.000000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,7.008410096168518066e-01
0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,3.413570225238800049e-01
2.000000000000000000e+03,5.000000000000000000e-01,0.000000000000000000e+00,3.984178602695465088e-01
5.000000000000000000e+03,5.000000000000000000e-01,0.000000000000000000e+00,4.753246605396270752e-01
1.000000000000000000e+04,5.000000000000000000e-01,0.000000000000000000e+00,5.268485546112060547e-01
1.500000000000000000e+04,5.000000000000000000e-01,0.000000000000000000e+00,5.892994403839111328e-01
3.000000000000000000e+04,5.000000000000000000e-01,0.000000000000000000e+00,6.813550591468811035e-01
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.449492752552032471e-01
2.000000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,4.198840558528900146e-01
5.000000000000000000e+03,1.000000000000000000e+00,0.000000000000000000e+00,4.677809774875640869e-01
1.000000000000000000e+04,1.000000000000000000e+00,0.000000000000000000e+00,5.214546918869018555e-01
1.500000000000000000e+04,1.000000000000000000e+00,0.000000000000000000e+00,5.749539136886596680e-01
3.000000000000000000e+04,1.000000000000000000e+00,0.000000000000000000e+00,6.377119421958923340e-01
0.000000000000000000e+00,1.500000000000000000e+00,0.000000000000000000e+00,3.544655740261077881e-01
2.000000000000000000e+03,1.500000000000000000e+00,0.000000000000000000e+00,4.167882204055786133e-01
5.000000000000000000e+03,1.500000000000000000e+00,0.000000000000000000e+00,4.725027680397033691e-01
1.000000000000000000e+04,1.500000000000000000e+00,0.000000000000000000e+00,5.156572461128234863e-01
1.500000000000000000e+04,1.500000000000000000e+00,0.000000000000000000e+00,5.790435075759887695e-01
3.000000000000000000e+04,1.500000000000000000e+00,0.000000000000000000e+00,6.324170827865600586e-01
0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.470889031887054443e-01
2.000000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,3.818763792514801025e-01
5.000000000000000000e+03,2.000000000000000000e+00,0.000000000000000000e+00,4.419643580913543701e-01
1.000000000000000000e+04,2.000000000000000000e+00,0.000000000000000000e+00,5.130934119224548340e-01
1.500000000000000000e+04,2.000000000000000000e+00,0.000000000000000000e+00,5.498614311218261719e-01
3.000000000000000000e+04,2.000000000000000000e+00,0.000000000000000000e+00,7.037717103958129883e-01
0.000000000000000000e+00,2.500000000000000000e+00,0.000000000000000000e+00,3.222110271453857422e-01
2.000000000000000000e+03,2.500000000000000000e+00,0.000000000000000000e+00,3.546411991119384766e-01
5.000000000000000000e+03,2.500000000000000000e+00,0.000000000000000000e+00,4.039630889892578125e-01
1.000000000000000000e+04,2.500000000000000000e+00,0.000000000000000000e+00,4.717826843261718750e-01
1.500000000000000000e+04,2.500000000000000000e+00,0.000000000000000000e+00,5.161801576614379883e-01
3.000000000000000000e+04,2.500000000000000000e+00,0.000000000000000000e+00,6.425012946128845215e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.694708049297332764e-01
2.000000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00,4.269615411758422852e-01
5.000000000000000000e+03,0.000000000000000000e+00,1.000000000000000000e+00,5.323041677474975586e-01
1.000000000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+00,6.122502684593200684e-01
1.500000000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+00,6.661693453788757324e-01
3.000000000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+00,7.166168093681335449e-01
0.000000000000000000e+00,5.000000000000000000e-01,1.000000000000000000e+00,3.657872378826141357e-01
2.000000000000000000e+03,5.000000000000000000e-01,1.000000000000000000e+00,4.354691207408905029e-01
5.000000000000000000e+03,5.000000000000000000e-01,1.000000000000000000e+00,5.562242269515991211e-01
1.000000000000000000e+04,5.000000000000000000e-01,1.000000000000000000e+00,6.140645146369934082e-01
1.500000000000000000e+04,5.000000000000000000e-01,1.000000000000000000e+00,6.598039865493774414e-01
3.000000000000000000e+04,5.000000000000000000e-01,1.000000000000000000e+00,7.130087614059448242e-01
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.666497468948364258e-01
2.000000000000000000e+03,1.000000000000000000e+00,1.000000000000000000e+00,4.855445623397827148e-01
5.000000000000000000e+03,1.000000000000000000e+00,1.000000000000000000e+00,5.652481913566589355e-01
1.000000000000000000e+04,1.000000000000000000e+00,1.000000000000000000e+00,6.341123580932617188e-01
1.500000000000000000e+04,1.000000000000000000e+00,1.000000000000000000e+00,6.687251925468444824e-01
3.000000000000000000e+04,1.000000000000000000e+00,1.000000000000000000e+00,7.058295607566833496e-01
0.000000000000000000e+00,1.500000000000000000e+00,1.000000000000000000e+00,3.711006939411163330e-01
2.000000000000000000e+03,1.500000000000000000e+00,1.000000000000000000e+00,5.006591677665710449e-01
5.000000000000000000e+03,1.500000000000000000e+00,1.000000000000000000e+00,5.907270908355712891e-01
1.000000000000000000e+04,1.500000000000000000e+00,1.000000000000000000e+00,6.361231207847595215e-01
1.500000000000000000e+04,1.500000000000000000e+00,1.000000000000000000e+00,6.613174080848693848e-01
3.000000000000000000e+04,1.500000000000000000e+00,1.000000000000000000e+00,6.842729449272155762e-01
0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,3.795959353446960449e-01
2.000000000000000000e+03,2.000000000000000000e+00,1.000000000000000000e+00,4.624343514442443848e-01
5.000000000000000000e+03,2.000000000000000000e+00,1.000000000000000000e+00,5.615118741989135742e-01
1.000000000000000000e+04,2.000000000000000000e+00,1.000000000000000000e+00,6.099319458007812500e-01
1.500000000000000000e+04,2.000000000000000000e+00,1.000000000000000000e+00,6.491889953613281250e-01
3.000000000000000000e+04,2.000000000000000000e+00,1.000000000000000000e+00,6.598891615867614746e-01
0.000000000000000000e+00,2.500000000000000000e+00,1.000000000000000000e+00,3.538587689399719238e-01
2.000000000000000000e+03,2.500000000000000000e+00,1.000000000000000000e+00,4.295533001422882080e-01
5.000000000000000000e+03,2.500000000000000000e+00,1.000000000000000000e+00,5.042334198951721191e-01
1.000000000000000000e+04,2.500000000000000000e+00,1.000000000000000000e+00,5.797106623649597168e-01
1.500000000000000000e+04,2.500000000000000000e+00,1.000000000000000000e+00,6.094481348991394043e-01
3.000000000000000000e+04,2.500000000000000000e+00,1.000000000000000000e+00,7.148599624633789062e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,4.132857918739318848e-01
2.000000000000000000e+03,0.000000000000000000e+00,2.000000000000000000e+00,4.781698882579803467e-01
5.000000000000000000e+03,0.000000000000000000e+00,2.000000000000000000e+00,5.369684696197509766e-01
1.000000000000000000e+04,0.000000000000000000e+00,2.000000000000000000e+00,5.888585448265075684e-01
1.500000000000000000e+04,0.000000000000000000e+00,2.000000000000000000e+00,6.313030719757080078e-01
3.000000000000000000e+04,0.000000000000000000e+00,2.000000000000000000e+00,6.788964867591857910e-01
0.000000000000000000e+00,5.000000000000000000e-01,2.000000000000000000e+00,3.923596143722534180e-01
2.000000000000000000e+03,5.000000000000000000e-01,2.000000000000000000e+00,4.572137296199798584e-01
5.000000000000000000e+03,5.000000000000000000e-01,2.000000000000000000e+00,5.232236385345458984e-01
1.000000000000000000e+04,5.000000000000000000e-01,2.000000000000000000e+00,5.694729089736938477e-01
1.500000000000000000e+04,5.000000000000000000e-01,2.000000000000000000e+00,6.037231087684631348e-01
3.000000000000000000e+04,5.000000000000000000e-01,2.000000000000000000e+00,6.503298282623291016e-01
0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,3.650919198989868164e-01
2.000000000000000000e+03,1.000000000000000000e+00,2.000000000000000000e+00,4.274427890777587891e-01
